"","ReefID","score","DHW_25km_max_02","DHW_5km_max","DHW_5km_ytd","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"595","12-094",3,5.43,8.92,7.45,"North",143.793716,-12.534526,-5018.20418103168,3673.61551801227,1,"2016"
"596","12-096",4,4.94,7.83,7.2,"North",143.532516,-12.558213,-5000.94469060438,3696.11418422634,1,"2016"
"597","12-098",3,5.43,9.05,7.6,"North",143.794495,-12.582124,-5017.32554297679,3672.86753146351,1,"2016"
"598","12-100",4,4.94,8.06,6.82,"North",143.714218,-12.614296,-5011.54561767193,3679.43191552245,1,"2016"
"599","12-101",3,5.43,9.31,7.63,"North",143.810776,-12.599303,-5018.03294798149,3671.19581039167,1,"2016"
"600","12-102",4,4.94,7.41,6.77,"North",143.551682,-12.583668,-5001.68525397271,3694.0751209973,1,"2016"
"601","12-104",3,5.43,9.2,7.56,"North",143.835709,-12.634537,-5018.93914595381,3668.50680295671,1,"2016"
"602","12-105",4,4.94,7.17,6.53,"North",143.559998,-12.64,-5001.12109876517,3692.53675689356,1,"2016"
"603","12-107",3,5.43,8.95,7.49,"North",143.844406,-12.684549,-5018.5118938454,3667.02589038947,1,"2016"
"605","12-110",4,5.43,8.51,7.25,"North",143.810516,-12.705354,-5015.93168907937,3669.69347274661,1,"2016"
"606","12-111",4,5.43,8.51,7.25,"North",143.807907,-12.721772,-5015.44033489134,3669.68462827525,1,"2016"
"607","12-112",4,4.94,7.32,6.67,"North",143.610001,-12.71,-5002.96688535488,3687.15753291782,1,"2016"
"609","12-114",3,4.59,8.39,7.15,"North",143.813385,-12.757544,-5015.08321291794,3668.68719920509,1,"2016"
"610","12-115",4,4.39,7.52,6.88,"North",143.610001,-12.77,-5001.78250053964,3686.28464818893,1,"2016"
"611","12-116",3,4.59,8.39,6.95,"North",143.80246,-12.797625,-5013.58814265753,3669.06127006698,1,"2016"
"612","12-118",3,4.59,8.19,6.91,"North",143.839996,-12.83,-5015.34615546331,3665.30485343861,1,"2016"
"613","12-119",4,4.39,7.58,6.95,"North",143.610001,-12.81,-5000.98986332251,3685.70047916424,1,"2016"
"615","12-127",3,4.59,8.29,6.88,"North",143.81987,-12.893789,-5012.78390596432,3666.13426707155,1,"2016"
"616","12-129",4,4.39,7.71,7.09,"North",143.600784,-12.887245,-4998.85949380221,3685.37149115918,1,"2016"
"617","12-131",4,4.39,10.56,9.76,"North",143.517258,-12.921432,-4992.79905076584,3692.15016026057,1,"2016"
"618","12-132",4,4.39,10.56,9.76,"North",143.538361,-12.927089,-4994.04544204965,3690.22736772355,1,"2016"
"619","12-133",4,4.39,7.77,7.14,"North",143.656784,-12.93251,-5001.55335260114,3679.81751231214,1,"2016"
"620","12-134",3,4.59,8.1,6.84,"North",143.821701,-12.935329,-5012.06776996237,3665.36467874954,1,"2016"
"622","12-136",4,4.39,10.56,9.76,"North",143.547501,-12.940775,-4994.36007453295,3689.22827161942,1,"2016"
"623","12-137",3,4.59,8.18,6.94,"North",143.828598,-12.965333,-5011.90538144344,3664.32003743192,1,"2016"
"624","12-139",4,4.39,7.3,6.69,"North",143.685928,-12.952148,-5003.03039137679,3676.98331883368,1,"2016"
"625","12-143",3,4.59,9.27,7.8,"North",143.852173,-12.999448,-5012.7245364021,3661.75483609469,1,"2016"
"626","12-145",4,4.39,8.16,7.69,"North",143.614868,-12.988521,-4997.73543604374,3682.64690285693,1,"2016"
"627","13-002",3,5.19,9.06,7.61,"North",143.853958,-13.023613,-5012.35008479419,3661.24182487351,1,"2016"
"628","13-005",3,5.19,9.06,7.61,"North",143.869995,-13.04,-5013.04280398838,3659.59646939476,1,"2016"
"629","13-006",4,5.05,8.27,7.62,"North",143.626236,-13.041784,-4997.3920658162,3680.86421483631,1,"2016"
"630","13-007",4,5.05,10.69,10.37,"North",143.513519,-13.032128,-4990.33583083661,3690.83239165888,1,"2016"
"633","13-012",4,5.05,9.34,8.87,"North",143.556305,-13.064912,-4992.42849938099,3686.61587985277,1,"2016"
"634","13-014",4,5.05,7.25,6.59,"North",143.697174,-13.070544,-5001.36330483911,3674.24639310749,1,"2016"
"637","13-019",4,5.05,9.89,9.57,"North",143.508316,-13.110627,-4988.41356597988,3690.11152400125,1,"2016"
"638","13-020",4,5.05,9.48,8.86,"North",143.558105,-13.108923,-4991.65289541288,3685.80081814129,1,"2016"
"639","13-022",4,5.05,7.59,6.77,"North",143.657867,-13.11121,-4998.0164891025,3677.06970993004,1,"2016"
"643","13-028",3,5.19,10.08,8.39,"North",143.949997,-13.14,-5016.11170287364,3651.11117042256,1,"2016"
"644","13-029",4,5.05,9.78,9.45,"North",143.52243,-13.171121,-4988.09274937071,3687.97342290333,1,"2016"
"645","13-031",4,5.05,9.47,8.84,"North",143.573914,-13.183738,-4991.14728069064,3683.29989957943,1,"2016"
"646","13-032",4,5.05,7.68,6.83,"North",143.694534,-13.204535,-4998.46498921387,3672.4717751399,1,"2016"
"647","13-034",4,5.05,9.21,8.57,"North",143.56813,-13.212465,-4990.18864450943,3683.37061919344,1,"2016"
"648","13-036",4,5.05,7.37,6.51,"North",143.739456,-13.238585,-5000.64454616192,3668.0394836053,1,"2016"
"649","13-040",4,5.4,9.67,8.03,"North",143.940002,-13.27,-5012.8052712385,3650.0424217094,1,"2016"
"650","13-041",4,5.4,7.72,6.72,"North",143.693558,-13.276114,-4996.93338585781,3671.47754594202,1,"2016"
"651","13-045",4,5.4,9.58,8.78,"North",143.596008,-13.275628,-4990.68519192002,3679.98720777844,1,"2016"
"653","13-050a",3,5.4,10.1,8.41,"North",143.973373,-13.324824,-5013.79634913542,3646.29748535407,1,"2016"
"655","13-052",4,5.4,7.99,6.83,"North",143.730972,-13.323596,-4998.3505218977,3667.49525218342,1,"2016"
"656","13-053",4,5.4,8.71,7.9,"North",143.600754,-13.326527,-4989.94192313275,3678.80111220012,1,"2016"
"657","13-055",4,5.4,8.31,7.13,"North",143.783997,-13.331079,-5001.58775741822,3662.75458075608,1,"2016"
"658","13-056",4,5.4,9.62,7.98,"North",143.95874,-13.367212,-5011.98520611898,3646.93772536423,1,"2016"
"659","13-057b",4,5.4,9.65,8.54,"North",143.597427,-13.382625,-4988.56865375901,3678.23581406704,1,"2016"
"660","13-060",4,5.4,8.06,6.73,"North",143.750656,-13.416821,-4997.67706140537,3664.36044968702,1,"2016"
"661","13-061a",3,5.4,9.17,7.57,"North",143.974762,-13.401638,-5012.28817268085,3645.01488528186,1,"2016"
"662","13-061b",3,5.4,9.17,7.57,"North",143.975906,-13.42456,-5011.88276643537,3644.56707826507,1,"2016"
"664","13-063",3,5.4,8.16,6.84,"North",143.815308,-13.423104,-5001.67783767384,3658.6230593144,1,"2016"
"665","13-069",4,5.4,9.93,8.79,"North",143.625366,-13.453794,-4988.88306915617,3674.71370517044,1,"2016"
"666","13-072",4,5.4,8.04,6.72,"North",143.738556,-13.486295,-4995.45408339748,3664.35289901198,1,"2016"
"667","13-074",4,5.59,9.92,8.19,"North",144.052643,-13.478081,-5015.63875480217,3637.03864278723,1,"2016"
"668","13-075",4,4.33,8.74,7.75,"North",143.655304,-13.542459,-4988.94891045151,3670.7426141107,1,"2016"
"669","13-076",3,4.58,7.91,6.74,"North",143.799591,-13.530557,-4998.42702272998,3658.3503560936,1,"2016"
"670","13-077",3,4.58,7.22,6.23,"North",143.839996,-13.56,-5000.38656012453,3654.37211306515,1,"2016"
"671","13-078",3,4.58,7.17,6.18,"North",143.919998,-13.64,-5003.79375193651,3646.15467274939,1,"2016"
"672","13-079c",2,4.58,7.17,6.18,"North",143.907867,-13.606701,-5003.72639120312,3647.72777839431,0,"2016"
"673","13-081",4,4.33,7.84,6.89,"North",143.730774,-13.65335,-4991.4423877924,3662.45300601015,1,"2016"
"674","13-083",4,4.33,8.72,7.75,"North",143.690521,-13.66621,-4988.59598424769,3665.75886154565,1,"2016"
"675","13-087",3,4.1,6.38,5.67,"North",143.837936,-13.759636,-4996.02277109697,3651.45854826935,1,"2016"
"676","13-088",3,4.58,6.86,6.15,"North",143.910004,-13.74,-5001.03107913261,3645.47724207356,1,"2016"
"678","13-091",3,4.62,9.44,8.48,"North",143.640488,-13.771402,-4983.15906977159,3668.46915278719,1,"2016"
"679","13-093b",2,4.1,7.21,6.34,"North",143.9617,-13.760877,-5003.87204437487,3640.63887193255,0,"2016"
"680","13-093c",3,4.1,7.21,6.34,"North",143.979446,-13.768379,-5004.83887292321,3638.97214578345,1,"2016"
"681","13-097",4,4.62,7.45,7.17,"North",143.714096,-13.86795,-4985.80075701249,3660.5466082228,1,"2016"
"683","13-108",2,4.1,5.99,5.46,"North",143.949997,-13.91,-4999.92239596011,3639.32735004241,0,"2016"
"684","13-111",4,4.1,6.56,6.56,"North",143.754395,-13.943786,-4986.73975345642,3655.84072799991,1,"2016"
"686","13-116",3,4.66,9.8,8.11,"North",144.089691,-13.542112,-5016.64225687346,3632.81914786004,1,"2016"
"688","13-117b",4,4.66,8.8,7.34,"North",144.095688,-13.600476,-5015.78895415487,3631.40099313294,1,"2016"
"689","13-118a",3,4.66,9.82,8.13,"North",144.103912,-13.625589,-5015.77772303882,3630.29566070978,1,"2016"
"690","13-119",4,4.66,10.02,8.3,"North",144.166061,-13.676316,-5018.63333216328,3624.07354529301,1,"2016"
"691","13-120",4,4.66,9.9,8.21,"North",144.23735,-13.736836,-5021.84472431411,3616.89451385309,1,"2016"
"692","13-121",3,5.15,9.98,8.27,"North",144.267059,-13.780105,-5022.79062413926,3613.62184015974,1,"2016"
"693","13-122",3,4.17,6.57,5.85,"North",144.027832,-13.858379,-5005.97643209397,3633.34077054332,1,"2016"
"695","13-125",4,5.15,8.84,7.05,"North",144.311295,-13.86554,-5023.73560413759,3608.41873223852,1,"2016"
"696","13-127",4,5.15,8.24,6.61,"North",144.356628,-13.921191,-5025.38154862391,3603.57690429256,1,"2016"
"697","13-129",4,5.15,7.71,6.42,"North",144.401077,-13.952443,-5027.49506970691,3599.19001306792,1,"2016"
"698","13-130",3,5.15,7.75,6.44,"North",144.454834,-13.977374,-5030.32540458297,3594.08252505593,1,"2016"
"699","13-131",3,5.69,8.07,6.75,"North",144.574387,-13.961969,-5038.15080390169,3583.8181606521,1,"2016"
"700","13-133",3,5.69,7.76,6.46,"North",144.520004,-13.983679,-5034.2722446021,3588.26024374017,1,"2016"
"701","13-136",4,5.4,7.7,6.54,"North",143.805954,-13.460536,-5000.29963945477,3658.86821713053,1,"2016"
"702","14-003",3,3.39,5.64,5.26,"North",143.979996,-14.01,-4999.65754439449,3635.1314847151,1,"2016"
"703","14-006",4,3.39,5.46,5.31,"North",143.855408,-14.064459,-4990.55514881003,3645.1281617158,1,"2016"
"704","14-008",4,3.39,5.41,5.26,"North",143.91124,-14.077957,-4993.80989436511,3640.04842703847,1,"2016"
"705","14-012",4,3.39,6.11,6.11,"North",143.773956,-14.220589,-4981.94629853264,3649.7122540195,1,"2016"
"706","14-013",4,3.39,6.11,6.11,"North",143.792297,-14.225696,-4983.00177511244,3648.03487226067,1,"2016"
"707","14-016",4,4.17,6.85,6.14,"North",144.110001,-13.98,-5008.54640525746,3624.250768768,1,"2016"
"708","14-017",4,3.79,6.32,5.79,"North",144.240005,-14.07,-5014.78887532393,3611.45975554527,1,"2016"
"710","14-019",4,4.3,7.36,6.32,"North",144.484909,-14.103718,-5029.43699588387,3589.4615975594,1,"2016"
"711","14-020",4,4.3,7.36,6.32,"North",144.497879,-14.107254,-5030.17140218223,3588.26734874616,1,"2016"
"712","14-022",4,3.39,4.76,4.42,"North",143.998978,-14.127316,-4998.29620555891,3631.6109808173,1,"2016"
"714","14-026a",4,3.79,5.87,5.71,"North",144.246063,-14.140793,-5013.61383720766,3609.80857229652,1,"2016"
"715","14-026b",4,4.3,5.86,5.69,"North",144.254074,-14.151401,-5013.88453484313,3608.93913233723,1,"2016"
"718","14-027",4,4.3,7.42,6.48,"North",144.487152,-14.164365,-5028.23709149007,3588.30813799045,1,"2016"
"719","14-028",4,4.89,8.49,7.46,"North",144.735062,-14.174534,-5043.49003028029,3566.35840060299,1,"2016"
"720","14-029",4,3.79,5.74,5.74,"North",144.245895,-14.208973,-5012.09662756999,3608.7384941953,1,"2016"
"721","14-031",4,3.79,5.74,5.74,"North",144.221924,-14.217504,-5010.39743203159,3610.6989321987,1,"2016"
"722","14-032",4,4.3,6.36,6.36,"North",144.267899,-14.221852,-5013.1966930478,3606.60799553218,1,"2016"
"723","14-033a",4,4.3,6.82,6.82,"North",144.347839,-14.25623,-5017.45978935425,3599.06195643514,1,"2016"
"724","14-033b",4,4.3,6.85,6.85,"North",144.35614,-14.271019,-5017.65190568999,3598.09888007579,1,"2016"
"725","14-034",4,4.89,8.69,7.47,"North",144.747757,-14.066161,-5046.68083151101,3566.93763743006,1,"2016"
"726","14-038",4,4.89,7.73,6.69,"North",144.524612,-14.12028,-5031.55743419683,3585.71500836074,1,"2016"
"727","14-039",3,4.89,8.58,7.69,"North",144.653198,-14.180985,-5038.24597700076,3573.45923499055,1,"2016"
"728","14-042a",4,4.3,5.86,5.69,"North",144.278854,-14.173673,-5014.95296032252,3606.41655326906,1,"2016"
"731","14-045",4,6.14,9.04,7.78,"North",144.891937,-14.200335,-5052.66051531624,3552.13164581834,1,"2016"
"732","14-047",3,6.14,9.62,8.3,"North",144.928314,-14.212231,-5054.64905383984,3548.73647292841,1,"2016"
"734","14-049",4,6.14,9.96,8.45,"North",144.958359,-14.226375,-5056.19296745844,3545.86359396889,1,"2016"
"735","14-050",4,4.89,8.01,7.47,"North",144.576736,-14.232526,-5032.32648654682,3579.36441394485,1,"2016"
"736","14-051",3,4.89,7.98,7.23,"North",144.739685,-14.239144,-5042.33805673348,3564.93356886273,1,"2016"
"737","14-052",4,4.48,8.04,7.65,"North",144.686584,-14.294876,-5037.78573875869,3568.72240240566,1,"2016"
"738","14-053",3,5.08,7.43,6.55,"North",144.789993,-14.31,-5043.8790171666,3559.38472217061,1,"2016"
"740","14-055",4,4.48,7.74,7.21,"North",144.740219,-14.317655,-5040.61316846134,3563.64361200031,1,"2016"
"741","14-061",4,5.08,7.38,6.49,"North",144.757965,-14.360321,-5040.75707192964,3561.40424741697,1,"2016"
"743","14-063",3,5.08,7.99,6.78,"North",144.949997,-14.42,-5051.31498534088,3543.54259935059,1,"2016"
"744","14-064",4,5.08,7.3,6.4,"North",144.890839,-14.426194,-5047.51323971332,3548.65753612592,1,"2016"
"745","14-065",4,5.08,7.25,6.56,"North",144.811295,-14.425495,-5042.59758403367,3555.67275900067,1,"2016"
"746","14-066",4,5.08,8.07,7.05,"North",144.958344,-14.457422,-5050.98168161545,3542.2109377927,1,"2016"
"747","14-068",4,5.08,7.47,6.78,"North",144.89328,-14.462873,-5046.83213900477,3547.85740829327,1,"2016"
"748","14-070",4,4.48,7.7,7.55,"North",144.698044,-14.474363,-5034.45298212052,3564.84944389531,1,"2016"
"749","14-071a",4,4.48,8.09,7.79,"North",144.643021,-14.474167,-5031.03166299293,3569.68570043764,1,"2016"
"750","14-071b",4,4.48,8.09,7.79,"North",144.637665,-14.478978,-5030.58888845945,3570.07858855679,1,"2016"
"751","14-072",4,5.08,8.07,7.05,"North",144.960464,-14.477703,-5050.65145063232,3541.70056879778,1,"2016"
"752","14-073",4,7.07,10.34,8.8,"North",145.002594,-14.233462,-5058.77034808375,3541.84782141894,1,"2016"
"753","14-074",3,6.18,10.11,8.57,"North",145.06778,-14.267671,-5062.02900511006,3535.55394262425,1,"2016"
"754","14-075",4,6.18,10.58,8.99,"North",145.164963,-14.289169,-5067.53467771879,3526.62606086383,1,"2016"
"755","14-077a",4,6.18,10.2,8.63,"North",145.237061,-14.313565,-5071.41788637216,3519.86447191763,1,"2016"
"756","14-078",4,6.41,10.41,8.84,"North",145.277527,-14.343154,-5073.23333671465,3515.81803650025,1,"2016"
"757","14-079",4,6.41,10.1,8.57,"North",145.351288,-14.379768,-5076.92455315133,3508.7098490829,1,"2016"
"759","14-081",3,6.18,9.06,7.6,"North",145.035019,-14.39865,-5057.05186875371,3536.38153860927,1,"2016"
"760","14-082",3,6.18,8.82,7.36,"North",145.100006,-14.42,-5060.57519154063,3530.30536431414,1,"2016"
"763","14-085",3,6.41,10.28,8.76,"North",145.410004,-14.45,-5078.91712149357,3502.40157643041,1,"2016"
"764","14-086",3,6.41,10.91,9.38,"North",145.479996,-14.45,-5083.19183255501,3496.19460600076,1,"2016"
"766","14-088",4,6.18,8.96,7.47,"North",145.22142,-14.453877,-5067.27341593179,3519.03801246688,1,"2016"
"767","14-089",4,7.29,10.94,9.43,"North",145.539993,-14.5,-5085.70423063246,3490.08351485802,1,"2016"
"768","14-090",4,5.08,8.07,7.05,"North",144.967834,-14.495228,-5050.70782744839,3540.77104627264,1,"2016"
"769","14-091",4,5.22,7.76,7.61,"North",144.764984,-14.501597,-5037.99563509779,3558.52805599461,1,"2016"
"770","14-093",4,5.22,7.41,7.26,"North",144.845016,-14.521629,-5042.50500838726,3551.16602812904,1,"2016"
"771","14-094",4,5.22,7.92,7.22,"North",144.973862,-14.521224,-5050.4873141537,3539.82402013248,1,"2016"
"772","14-096",4,5.22,7.57,7.41,"North",144.856033,-14.539526,-5042.7794634389,3549.90896236335,1,"2016"
"773","14-097",4,5.22,7.92,7.22,"North",144.990341,-14.539529,-5051.08693376777,3538.07830786077,1,"2016"
"775","14-099",4,5.22,7.57,7.41,"North",144.870193,-14.54813,-5043.46013858155,3548.52433982428,1,"2016"
"776","14-101",4,5.22,7.85,7.7,"North",144.905197,-14.553511,-5045.50411803456,3545.3560240668,1,"2016"
"777","14-102",4,5.22,7.92,7.76,"North",144.889252,-14.562775,-5044.30545955884,3546.6110876613,1,"2016"
"778","14-103",4,5.22,7.85,7.7,"North",144.927246,-14.573931,-5046.40081073389,3543.08603079984,1,"2016"
"779","14-104",4,5.22,8.22,7.7,"North",144.935257,-14.614287,-5045.97068017062,3541.73083634592,1,"2016"
"780","14-105",4,5.22,8.22,7.7,"North",144.922195,-14.637284,-5044.63470622251,3542.51002697886,1,"2016"
"781","14-106",4,5.22,8.71,8.21,"North",144.952621,-14.684516,-5045.42695316254,3539.06732380347,1,"2016"
"782","14-107a",4,5.22,9.03,8.69,"North",144.993668,-14.71187,-5047.32893804825,3535.00912130357,1,"2016"
"783","14-107b",4,5.22,9.03,8.69,"North",144.986526,-14.714389,-5046.82999032329,3535.5974327816,1,"2016"
"789","14-116a",3,6.56,8.63,7.4,"North",145.449997,-14.66,-5076.52727460166,3495.52752848125,1,"2016"
"790","14-116b",2,6.56,8.61,7.37,"North",145.470001,-14.66,-5077.7473784966,3493.75491875371,0,"2016"
"791","14-116c",3,6.56,8.61,7.37,"North",145.470001,-14.68,-5077.28339316207,3493.43567265423,1,"2016"
"792","14-116d",3,6.56,8.63,7.4,"North",145.449295,-14.68558,-5075.89104627972,3495.18112071954,1,"2016"
"794","14-119b",4,5.54,7.72,7.21,"North",145.161774,-14.720233,-5057.48503864814,3520.05010044828,1,"2016"
"795","14-120a",4,5.54,7.72,7.21,"North",145.190002,-14.73,-5058.99200093779,3517.40040824235,1,"2016"
"796","14-120b",4,5.54,7.72,7.21,"North",145.199997,-14.74,-5059.37327937736,3516.35642464244,1,"2016"
"797","14-120c",4,5.54,7.72,7.21,"North",145.179993,-14.73,-5058.377469055,3518.2841099054,1,"2016"
"798","14-120d",4,5.54,7.72,7.21,"North",145.198013,-14.721353,-5059.6844372056,3516.83252665745,1,"2016"
"799","14-120e",4,5.54,7.74,7.23,"North",145.203934,-14.701283,-5060.51323793808,3516.6330458393,1,"2016"
"800","14-120f",4,5.54,7.72,7.21,"North",145.190002,-14.72,-5059.22405848388,3517.56175249971,1,"2016"
"801","14-120h",4,5.54,7.72,7.21,"North",145.184692,-14.717689,-5058.95164286736,3518.06788739967,1,"2016"
"803","14-122a",4,5.54,8.1,7.61,"North",145.101212,-14.732041,-5053.48776028249,3525.20297247917,1,"2016"
"804","14-122b",4,5.54,8.53,8.04,"North",145.082626,-14.736205,-5052.24740362387,3526.77466664786,1,"2016"
"805","14-123",4,7.23,7.87,7.07,"North",145.35553,-14.763142,-5068.36094413021,3502.2370126032,1,"2016"
"807","14-125",4,7.23,7.76,7.26,"North",145.315582,-14.786718,-5065.36812033236,3505.38950224873,1,"2016"
"808","14-126",4,7.23,7.76,7.26,"North",145.344437,-14.786652,-5067.13438450573,3502.83912878088,1,"2016"
"812","14-132a",4,7.23,7.93,7.13,"North",145.481079,-14.854711,-5073.87873534215,3489.64782935455,1,"2016"
"813","14-132b",3,7.51,8.35,7.03,"North",145.529297,-14.865668,-5076.55609696889,3485.19975700696,1,"2016"
"814","14-133",3,7.51,7.96,6.8,"North",145.509995,-14.92,-5074.10190988671,3486.03051832294,1,"2016"
"816","14-135",3,7.23,7.02,6.19,"North",145.479996,-14.94,-5071.80391398458,3488.36205102526,1,"2016"
"817","14-137",3,7.29,11.32,9.82,"North",145.589996,-14.55,-5087.59774984132,3484.85581627135,1,"2016"
"818","14-138",3,7.29,11.49,10.02,"North",145.619995,-14.6,-5088.26697074381,3481.40152856799,1,"2016"
"819","14-139",3,7.29,11.36,9.91,"North",145.649994,-14.65,-5088.9300931385,3477.9448464179,1,"2016"
"820","14-140",4,7.29,11.25,9.8,"North",145.649948,-14.664392,-5088.5929828013,3477.7204475445,1,"2016"
"821","14-143",2,7.29,8.94,7.69,"North",145.509995,-14.74,-5078.32433073182,3488.93142338726,0,"2016"
"823","14-146",4,7.51,11.09,9.66,"North",145.698135,-14.827201,-5087.70952009698,3470.84279964723,1,"2016"
"824","14-147a",2,7.51,8.53,7.32,"North",145.520004,-14.82,-5077.06306406062,3486.75952274253,0,"2016"
"825","14-147b",3,7.51,8.53,7.32,"North",145.520004,-14.81,-5077.29743926074,3486.92048390268,1,"2016"
"826","14-150",4,7.51,8.64,7.64,"North",145.557632,-14.88144,-5077.90779150622,3482.43417076453,1,"2016"
"830","14-153a",4,7.51,9.81,8.45,"North",145.690186,-14.950409,-5084.32028237062,3469.56441673225,1,"2016"
"832","14-154",3,7.51,9.81,8.45,"North",145.699997,-14.99,-5083.97488349355,3468.05291853908,1,"2016"
"833","15-002",4,7.58,5.68,5.52,"Central",145.440002,-15.02,-5067.47411843448,3490.59710736111,1,"2016"
"834","15-003",3,7.58,5.41,5.13,"Central",145.380005,-15.1,-5061.91408424413,3494.58842670412,1,"2016"
"835","15-005",3,7.58,4.53,4.53,"Central",145.419998,-15.11,-5064.11353630923,3490.88985543344,1,"2016"
"836","15-006",4,7.58,4.46,4.46,"Central",145.320007,-15.14,-5057.29784966388,3499.22702912481,1,"2016"
"837","15-008",4,7.58,4.38,4.38,"Central",145.270004,-15.16,-5053.76442498213,3503.30816518906,1,"2016"
"838","15-009",3,7.58,4.43,4.43,"Central",145.496292,-15.165733,-5067.4237766155,3483.2267474833,1,"2016"
"839","15-012",3,8.41,3.46,3.46,"Central",145.429993,-15.41,-5057.492742951,3485.02454641787,1,"2016"
"840","15-013",4,8.41,3.16,3.16,"Central",145.419998,-15.47,-5055.42231220156,3484.89865759571,1,"2016"
"842","15-017a",4,8.14,9.13,7.81,"Central",145.695938,-15.034048,-5082.68119142811,3467.69807265837,1,"2016"
"843","15-018",2,8.14,7.1,6.3,"Central",145.529999,-15.05,-5072.2372858227,3482.14333451283,0,"2016"
"844","15-019",4,8.14,7.74,6.61,"Central",145.570007,-15.05,-5074.66752990468,3478.60068802288,1,"2016"
"846","15-021a",4,8.14,9.59,8.28,"Central",145.722122,-15.075004,-5083.28796130798,3464.70873789552,1,"2016"
"847","15-022",4,8.14,8.13,7.01,"Central",145.636414,-15.097995,-5077.55019974099,3471.93330550933,1,"2016"
"848","15-024",4,8.14,6.77,6,"Central",145.580002,-15.14,-5073.12441017293,3476.2422327105,1,"2016"
"849","15-026",3,8.14,8.23,7.12,"Central",145.742584,-15.204585,-5081.41463386476,3460.77477338389,1,"2016"
"851","15-028",4,8.14,5.42,4.96,"Central",145.559998,-15.21,-5070.23004820178,3476.86093025732,1,"2016"
"854","15-031",4,9.28,5.42,4.96,"Central",145.580002,-15.25,-5070.47979369298,3474.43006987876,1,"2016"
"855","15-032",4,9.28,7.86,6.77,"Central",145.75,-15.28,-5080.04020772245,3458.87626215329,1,"2016"
"856","15-033",4,9.28,4.75,4.31,"Central",145.575851,-15.29082,-5069.24196352665,3474.12160313855,1,"2016"
"857","15-034",4,8.75,8.27,7.16,"Central",145.763596,-15.314524,-5080.02353029101,3457.10088462795,1,"2016"
"860","15-038",3,8.75,7.87,6.76,"Central",145.781693,-15.36501,-5079.8871917807,3454.66104144588,1,"2016"
"861","15-039",4,9.28,3.93,3.93,"Central",145.580002,-15.36,-5067.81648808545,3472.60510075067,1,"2016"
"862","15-043",4,9.28,3.67,3.67,"Central",145.508667,-15.427545,-5061.84581823279,3477.7829903892,1,"2016"
"864","15-046",4,8.75,7.57,6.48,"Central",145.799133,-15.433749,-5079.25981395788,3451.97376351038,1,"2016"
"867","15-049",3,9.28,3.46,3.46,"Central",145.502731,-15.485737,-5060.06424077292,3477.33069971998,1,"2016"
"868","15-050",4,8.75,8.55,7.28,"Central",145.803375,-15.489667,-5078.14432538158,3450.66605638079,1,"2016"
"870","15-052",4,10.1,3.3,3.3,"Central",145.352539,-15.534627,-5049.73565404886,3489.75643190149,1,"2016"
"871","15-054",4,10.1,3.2,3.2,"Central",145.329453,-15.601561,-5046.68630864102,3490.65452877929,1,"2016"
"872","15-055",3,10.1,3.2,3.2,"Central",145.319107,-15.612711,-5045.78161354926,3491.37596246622,1,"2016"
"873","15-058",4,10.1,3.2,3.2,"Central",145.318695,-15.644451,-5044.97463539846,3490.87122860599,1,"2016"
"874","15-059a",3,10.1,3.2,3.2,"Central",145.3535,-15.705354,-5045.58904429036,3486.7657616433,1,"2016"
"875","15-063",4,10.1,3.2,3.2,"Central",145.389999,-15.71,-5047.69407522278,3483.47143444394,1,"2016"
"876","15-064",4,10.1,3.04,3.04,"Central",145.440002,-15.74,-5049.98769540484,3478.55204186718,1,"2016"
"877","15-065",4,10.1,3.02,3.02,"Central",145.460007,-15.74,-5051.20193485106,3476.78861092756,1,"2016"
"878","15-066",2,11.39,2.81,2.81,"Central",145.399994,-15.94,-5042.56091314912,3478.63054598825,0,"2016"
"879","15-069",1,11.39,2.59,2.59,"Central",145.440002,-16,-5043.47702668905,3474.06733787951,0,"2016"
"881","15-071a",4,10.66,3.3,3.3,"Central",145.536423,-15.513266,-5061.4337216371,3473.89169763072,1,"2016"
"883","15-075a",3,10.18,7.31,6.21,"Central",145.796204,-15.557189,-5076.05053822238,3450.17203056134,1,"2016"
"886","15-078",3,10.66,3.14,3.14,"Central",145.526993,-15.553443,-5059.87561067654,3474.04750753025,1,"2016"
"887","15-080",3,10.18,7.71,6.59,"Central",145.804153,-15.607147,-5075.29491884278,3448.62911125237,1,"2016"
"891","15-085",4,10.18,7.71,6.59,"Central",145.805099,-15.648169,-5074.33549481298,3447.85472615458,1,"2016"
"892","15-086",4,10.1,3.02,3.02,"Central",145.5,-15.69,-5054.86856341888,3474.11491187169,1,"2016"
"893","15-087",4,10.18,6.31,5.41,"Central",145.798096,-15.719224,-5072.14757163177,3447.27433565055,1,"2016"
"894","15-088",4,10.18,6.31,5.41,"Central",145.77887,-15.747919,-5070.27510602351,3448.48954939097,1,"2016"
"895","15-089",4,12.2,2.96,2.96,"Central",145.580002,-15.78,-5057.47576994163,3465.51936063832,1,"2016"
"896","15-090",4,11.88,5.93,5.34,"Central",145.797073,-15.792133,-5070.26537274273,3446.12744981435,1,"2016"
"898","15-092",4,11.88,6.62,5.88,"Central",145.819443,-15.829705,-5070.66877316084,3443.50810117328,1,"2016"
