"","ReefID","score","DHW_5km_max_16","DHW_5km_max","DHW_5km_ytd","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"1236","19-204",1,0.99,2.01,2.01,"South",149.623856,-19.965225,-5166.08200052406,3028.03163912295,0,"2017"
"1237","19-205a",0,0.67,2.01,2.01,"South",149.720001,-20.01,-5169.68625820717,3018.50034922569,0,"2017"
"1238","19-206",1,2.88,2.93,2.93,"South",150.006699,-19.709576,-5194.55429910652,2998.26758390577,0,"2017"
"1239","19-207",1,2.15,2.61,2.61,"South",150.08551,-19.756226,-5197.15547365981,2990.24614596765,0,"2017"
"1240","19-208",1,2.99,3.61,3.61,"South",150.123444,-19.7859,-5198.16629840209,2986.24861184801,0,"2017"
"1241","19-209",1,3.14,5.55,5.55,"South",150.152893,-19.798876,-5199.27672291577,2983.33329706994,0,"2017"
"1242","19-212",1,2.38,3.22,3.22,"South",150.18335,-19.828251,-5199.90125435248,2980.01855948042,0,"2017"
"1243","19-214",0,2.1,2.83,2.83,"South",150.219894,-19.865679,-5200.57452122676,2975.99960480335,0,"2017"
"1244","19-216",0,2.1,2.83,2.83,"South",150.248535,-19.889183,-5201.2900235574,2972.95860228063,0,"2017"
"1245","19-220",1,1.77,2,2,"South",150.271072,-19.911432,-5201.72775241038,2970.49487504561,0,"2017"
"1251","19-228",0,1.33,1.07,1.07,"South",150.239319,-19.9932,-5197.38733624795,2971.83712410063,0,"2017"
"1252","19-246",0,0.34,1.28,1.28,"South",149.667984,-19.811445,-5173.43338039682,3026.98960949233,0,"2017"
"1264","20-014",1,3.3,6.31,6.31,"South",148.889999,-20.07,-5123.46114083026,3091.88921955397,0,"2017"
"1267","20-017",2,3.3,6.31,6.31,"South",148.893097,-20.082491,-5123.22009098865,3091.36586577587,0,"2017"
"1268","20-019",3,3.3,6.31,6.31,"South",148.879044,-20.089512,-5122.23218602076,3092.48377597599,1,"2017"
"1276","20-028e",3,3.22,6.33,6.33,"South",148.897263,-20.115007,-5122.38099923874,3090.35151983982,1,"2017"
"1277","20-028f",3,3.32,6.51,6.51,"South",148.904724,-20.070461,-5124.24052274277,3090.56330407933,1,"2017"
"1279","20-028h",3,3.32,6.51,6.51,"South",148.949997,-20.07,-5126.69604206615,3086.52242821189,1,"2017"
"1282","20-034",3,2.64,6.78,6.64,"South",148.830002,-20.25,-5114.31845532107,3093.68224233583,1,"2017"
"1286","20-042a",3,2.31,6.21,6.07,"South",148.840973,-20.275818,-5114.05992583492,3092.1884553775,1,"2017"
"1294","20-060b",3,2.1,5.81,5.81,"South",148.847092,-20.34325,-5112.16291633668,3090.29592391479,1,"2017"
"1297","20-067a",3,3.22,6.71,6.71,"South",149.029999,-20.17,-5127.72108249236,3077.39273860722,1,"2017"
"1311","20-081",3,2.91,6.69,6.69,"South",149.100006,-20.309999,-5126.85625230851,3068.35943957156,1,"2017"
"1325","20-102a",3,2.7,6.36,6.36,"South",149.080002,-20.43,-5121.80011185181,3067.76262506165,1,"2017"
"1327","20-102c",3,2.41,6.15,6.15,"South",149.073471,-20.474394,-5119.97072540857,3067.45993304887,1,"2017"
"1328","20-102d",3,2.1,6.05,6.05,"South",149.050003,-20.51,-5117.52519394652,3068.84395893142,1,"2017"
"1329","20-103",1,0.34,2.01,2.01,"South",149.830688,-20.014833,-5175.34890480098,3008.41522439678,0,"2017"
"1330","20-104",1,0.85,2.18,2.18,"South",149.688049,-20.031605,-5167.29209792896,3020.96773563828,0,"2017"
"1331","20-105",1,0.64,2.18,2.18,"South",149.811966,-20.064098,-5172.74303712314,3009.16226469459,0,"2017"
"1335","20-112",1,0.49,2.19,2.05,"South",149.940002,-20.129999,-5177.27526417777,2996.33424200474,0,"2017"
"1336","20-115",0,1.11,1.36,1.22,"South",150.243027,-20.026377,-5196.48376425869,2970.87423048358,0,"2017"
"1337","20-119",1,1.74,2.22,2.22,"South",150.416641,-20.086708,-5203.46130269503,2953.97875116396,0,"2017"
"1339","20-125",1,1.51,2.07,2.07,"South",150.427002,-20.121016,-5202.85495672061,2952.39059338661,0,"2017"
"1340","20-126",1,1.39,1.63,1.63,"South",150.38559,-20.150076,-5199.75262982138,2955.60063566926,0,"2017"
"1341","20-127",1,1.1,1.44,1.44,"South",150.319992,-20.105568,-5197.84496980093,2962.3951745111,0,"2017"
"1342","20-128",1,0.48,2.21,2.21,"South",150.009995,-20.120001,-5181.26304475652,2990.1986031911,0,"2017"
"1343","20-129",1,0.49,2.52,2.52,"South",150.080002,-20.190001,-5182.58825964115,2982.52790689002,0,"2017"
"1344","20-130",1,1.39,1.63,1.63,"South",150.367767,-20.176874,-5197.94017445471,2956.71013145563,0,"2017"
"1345","20-131",2,1.51,2.07,2.07,"South",150.444626,-20.141691,-5203.07457361831,2950.3997817097,0,"2017"
"1346","20-132",1,1.53,2.43,2.43,"South",150.470169,-20.194183,-5202.63839724212,2947.08805075022,0,"2017"
"1347","20-134",1,0.52,2.82,2.82,"South",150.100006,-20.299999,-5179.96016915929,2978.60848385757,0,"2017"
"1348","20-135",0,0.66,2.86,2.86,"South",150.130005,-20.34,-5180.17959632339,2975.12668548008,0,"2017"
"1350","20-137",1,0.68,2.86,2.86,"South",150.100006,-20.35,-5178.28602865839,2977.64581060598,0,"2017"
"1351","20-138",1,0.79,3.19,3.19,"South",150.199997,-20.35,-5183.47464506939,2968.60428011899,0,"2017"
"1355","20-146",1,0.8,3.77,3.77,"South",150.289993,-20.469999,-5184.08953471275,2958.1525884294,0,"2017"
"1356","20-167",1,1.48,3.22,3.22,"South",150.5103,-20.257412,-5202.58554876663,2942.24676543796,0,"2017"
"1357","20-172",1,1.52,3.14,3.14,"South",150.560745,-20.28237,-5204.33667426491,2937.19255364569,0,"2017"
"1358","20-179",1,1.5,3.62,3.62,"South",150.611816,-20.303387,-5206.24648387172,2932.15472793954,0,"2017"
"1359","20-182",1,1.48,3.15,3.15,"South",150.578293,-20.33308,-5203.53142377842,2934.63714845254,0,"2017"
"1360","20-185a",1,1.16,3.28,3.28,"South",150.584427,-20.354097,-5203.1378623815,2933.68102215694,0,"2017"
"1361","20-185c",1,1.36,3.98,3.98,"South",150.653793,-20.350132,-5206.81941241964,2927.45476402219,0,"2017"
"1362","20-186",1,1.72,4.78,4.78,"South",150.709579,-20.347271,-5209.76373908984,2922.43788194142,0,"2017"
"1363","20-187",1,1.69,4.77,4.63,"South",150.75766,-20.375526,-5211.2604792554,2917.53095129584,0,"2017"
"1364","20-194a",1,1.19,3.99,3.99,"South",150.685272,-20.416149,-5206.19765803003,2923.34182697532,0,"2017"
"1365","20-194b",1,1.35,4.45,4.45,"South",150.722229,-20.406752,-5208.4000597973,2920.16132709564,0,"2017"
"1366","20-197",1,1.35,4.45,4.45,"South",150.726196,-20.446737,-5207.2486581428,2919.04192880349,0,"2017"
"1367","20-209",3,1.5,5.41,5.41,"South",148.877258,-20.598871,-5105.27933532966,3082.46585382566,1,"2017"
"1378","20-252",4,2.45,6.26,6.26,"South",149.13887,-20.674105,-5116.76966271999,3057.61075345866,1,"2017"
"1380","20-255",4,2.59,6.24,6.24,"South",149.210007,-20.700001,-5119.688125533,3050.73483639616,1,"2017"
"1383","20-262a",3,2.47,6.47,6.47,"South",149.469818,-20.742073,-5132.04342250445,3026.6471875244,1,"2017"
"1385","20-263",3,2.29,6.34,6.34,"South",149.429993,-20.77,-5128.99088896987,3029.65391906931,1,"2017"
"1388","20-269",4,2.28,6.2,6.2,"South",149.389999,-20.780001,-5126.53537756608,3033.03250571077,1,"2017"
"1399","20-289",4,2.5,6.32,6.32,"South",149.610001,-20.77,-5138.48392204138,3013.52507727913,1,"2017"
"1402","20-292",3,1.83,5.11,5.11,"South",149.779999,-20.99,-5139.86853801372,2993.8774366793,1,"2017"
"1404","20-294",1,2.03,3.57,3.57,"South",150.050003,-20.57,-5168.2762353136,2977.89477957143,0,"2017"
"1405","20-295",0,1.52,4.07,3.92,"South",150.130005,-20.57,-5172.42922524375,2970.67542362851,0,"2017"
"1406","20-296",0,0.83,3.91,3.77,"South",150.240005,-20.52,-5179.81679701951,2961.70809385918,0,"2017"
"1408","20-298",1,0.8,3.71,3.56,"South",150.380005,-20.6,-5184.32235851506,2947.49854971355,0,"2017"
"1409","20-299a",1,0.65,3.34,3.18,"South",150.434402,-20.603256,-5187.00759029931,2942.51233261865,0,"2017"
"1410","20-299c",1,0.95,3.19,3.04,"South",150.460007,-20.65,-5186.72904142726,2939.29125612908,0,"2017"
"1412","20-301a",0,1.12,3.81,3.65,"South",150.229996,-20.68,-5173.8657761245,2959.50485763247,0,"2017"
"1413","20-301b",0,0.95,3.78,3.62,"South",150.289993,-20.66,-5177.64378047715,2954.47450292398,0,"2017"
"1414","20-302",1,1.47,3.84,3.69,"South",150.179993,-20.700001,-5170.59926973473,2963.62830607068,0,"2017"
"1415","20-304",0,0.8,3.5,3.34,"South",150.470001,-20.719999,-5184.84943120787,2937.031388937,0,"2017"
"1416","20-305",1,0.8,3.49,3.33,"South",150.484879,-20.781237,-5183.51244212046,2934.49638315411,0,"2017"
"1417","20-306",1,0.8,3.49,3.33,"South",150.452194,-20.798933,-5181.22999020122,2937.10846724396,0,"2017"
"1418","20-307",1,0.79,3.79,3.62,"South",150.381042,-20.820858,-5176.82563628206,2943.11237710189,0,"2017"
"1419","20-308",1,0.8,3.79,3.48,"South",150.379807,-20.857193,-5175.51272259085,2942.51357920061,0,"2017"
"1421","20-310",1,1.8,4,4,"South",150.080002,-20.959999,-5156.5090610377,2967.5195879329,0,"2017"
"1426","20-322",1,1.16,3.63,3.63,"South",150.745865,-20.574203,-5203.91768569147,2914.82730485665,0,"2017"
"1427","20-324",1,1.17,3.63,3.63,"South",150.766754,-20.596226,-5204.22867826539,2912.50936712139,0,"2017"
"1428","20-326",1,0.9,3.42,3.42,"South",150.802521,-20.626991,-5204.99454567305,2908.67258259613,0,"2017"
"1429","20-327",2,1.23,3.43,3.29,"South",150.853378,-20.618433,-5207.8670244984,2904.21461138106,0,"2017"
"1430","20-335",1,0.92,2.94,2.94,"South",150.87616,-20.666206,-5207.38545898462,2901.2321861606,0,"2017"
"1433","20-339a",1,0.9,3.07,3.07,"South",150.883972,-20.725861,-5205.73292577316,2899.38147501803,0,"2017"
"1434","20-339b",0,1.39,3.09,3.09,"South",150.937836,-20.706667,-5209.11626784174,2894.85300085767,0,"2017"
"1436","20-342",0,1.42,3.08,3.08,"South",150.9561,-20.766666,-5207.97361129547,2892.04554502531,0,"2017"
"1437","20-348",1,0.88,2.46,2.46,"South",150.953171,-20.887068,-5203.6643959857,2890.00064589053,0,"2017"
"1439","20-351a",1,0.84,4.24,4.24,"South",150.539993,-20.940001,-5180.85921145003,2926.41713418809,0,"2017"
"1440","20-351b",2,0.84,4.38,4.38,"South",150.529999,-20.98,-5178.96352932554,2926.53805253194,0,"2017"
"1441","20-351c",2,0.85,4.49,4.49,"South",150.52272,-21.012066,-5177.47951364606,2926.5673188585,0,"2017"
"1443","20-353",1,0.49,2.92,2.92,"South",150.917953,-20.964542,-5199.19810714859,2891.70311220063,0,"2017"
"1445","20-369a",1,1.84,3.41,3.41,"South",151.015762,-20.747362,-5211.64772372411,2886.98955185477,0,"2017"
"1448","20-370a",0,1.64,3.05,3.05,"South",151.070129,-20.8064,-5212.34668262889,2880.91652412747,0,"2017"
"1449","20-370b",0,1.43,2.73,2.73,"South",151.057816,-20.881918,-5209.11265753514,2880.59064952299,0,"2017"
"1452","20-377",1,2.1,4.27,4.1,"South",151.232269,-20.843342,-5219.19831900346,2865.45189524633,0,"2017"
"1453","20-378a",1,2.01,3.16,3,"South",151.25,-20.870001,-5219.15952665453,2863.32896672422,0,"2017"
"1455","20-380",1,0.88,2.46,2.46,"South",151.042816,-20.91515,-5207.20499324284,2881.31610777747,0,"2017"
"1456","20-382",0,2.2,3.48,3.48,"South",151.300003,-20.860001,-5222.00379954049,2858.96321539322,0,"2017"
"1457","20-383",1,1.79,2.99,2.99,"South",151.210846,-20.931446,-5215.06543228921,2865.72105033073,0,"2017"
"1458","20-385",0,1.86,3.44,3.44,"South",151.320007,-20.940001,-5220.21758287189,2855.61688600053,0,"2017"
"1459","20-386",0,1.51,2.82,2.82,"South",151.183517,-20.960249,-5212.69478858248,2867.65634602047,0,"2017"
"1461","20-388a",0,1.8,3.26,3.26,"South",151.360001,-20.959999,-5221.51180572312,2851.59125121806,0,"2017"
"1462","20-389",2,1.8,3.26,3.26,"South",151.399994,-20.969999,-5223.15166349733,2847.75544294338,0,"2017"
"1463","20-391",0,2.28,4.24,4.24,"South",151.477692,-20.99131,-5226.26316974629,2840.26463970244,0,"2017"
"1465","20-469",1,1.18,4,4,"South",150.650406,-20.499945,-5201.57904781098,2924.9131494447,0,"2017"
"1466","20-470",2,1.18,4,4,"South",150.677139,-20.470959,-5203.92664537598,2923.03829302775,0,"2017"
"1467","20-474",1,1.18,4,4,"South",150.693161,-20.468834,-5204.81588822977,2921.62341832989,0,"2017"
"1469","20-590",2,1.52,2.16,2.16,"South",150.371338,-20.099905,-5200.68578371855,2957.84289949783,0,"2017"
"1470","20-591",1,1.31,1.76,1.76,"South",150.372803,-20.110189,-5200.41972307182,2957.51560128152,0,"2017"
"1472","20-595",1,1.52,2.16,2.16,"South",150.386795,-20.074282,-5202.33426745683,2956.92330926393,0,"2017"
"1474","20-605",2,1.46,2.56,2.56,"South",150.48877,-20.233446,-5202.2820995404,2944.65578413708,0,"2017"
"1475","21-025",2,1.99,4.87,4.87,"South",149.899994,-21.02,-5145.09287258337,2982.50673894398,0,"2017"
"1477","21-027",2,2.18,5.16,5.16,"South",149.935547,-21.102627,-5144.08503289114,2977.65945472359,0,"2017"
"1490","21-054",3,1.47,4.86,4.4,"South",150.259995,-21.07,-5161.99734245585,2949.13001824026,1,"2017"
"1492","21-056b",1,1.01,4.3,3.96,"South",150.449997,-21.08,-5171.40089411089,2931.79862536165,0,"2017"
"1493","21-057",0,1,4,3.65,"South",150.479996,-21.129999,-5171.19319643187,2928.10418203344,0,"2017"
"1496","21-060",2,0.84,4.38,4.23,"South",150.591553,-21.012892,-5180.96295481971,2920.32900728294,0,"2017"
"1497","21-061",1,0.82,4.51,4.51,"South",150.692337,-21.05477,-5184.634408616,2910.39299028685,0,"2017"
"1498","21-062",0,0.47,3.23,3.23,"South",150.865112,-21.031219,-5194.20843046871,2895.20336154344,0,"2017"
"1499","21-063",1,0.33,3.04,2.9,"South",150.919998,-21.030001,-5197.0219584308,2890.24990920505,0,"2017"
"1500","21-064",1,0.77,3.83,3.83,"South",150.777985,-21.057133,-5188.8967971675,2902.59345808259,0,"2017"
"1501","21-065",1,0.62,3.53,3.53,"South",150.830322,-21.072184,-5191.02077442621,2897.55925245222,0,"2017"
"1502","21-068",1,0.62,3.36,3.36,"South",150.830658,-21.128893,-5189.05554838727,2896.4223779294,0,"2017"
"1503","21-070",1,0.78,3.82,3.82,"South",150.788956,-21.135815,-5186.70384749807,2900.06297432716,0,"2017"
"1504","21-071",1,0.78,3.82,3.82,"South",150.763321,-21.136267,-5185.3899820044,2902.37444228972,0,"2017"
"1505","21-072",1,0.81,4.16,4,"South",150.662231,-21.165661,-5179.23300692624,2910.9409499935,0,"2017"
"1507","21-074",1,0.76,3.22,3.22,"South",150.84549,-21.156635,-5188.83347164704,2894.53695628543,0,"2017"
"1508","21-075",1,0.47,3.5,2.79,"South",150.929489,-21.162907,-5192.85142482927,2886.80439214262,0,"2017"
"1511","21-081",1,0.61,3.08,3.08,"South",150.882858,-21.224419,-5188.33998400151,2889.82648447231,0,"2017"
"1512","21-082",1,0.61,3.08,3.08,"South",150.896591,-21.245712,-5188.28319903564,2888.16572244794,0,"2017"
"1515","21-086",1,0.61,3.34,3.19,"South",150.784988,-21.331713,-5179.61736031289,2896.57155328583,0,"2017"
"1516","21-087",0,0.46,3.2,3.2,"South",150.974792,-21.384424,-5187.3178833667,2878.36144267457,0,"2017"
"1518","21-091",1,2.21,4.57,4.57,"South",151.559998,-21.040001,-5228.63051857327,2831.82943897879,0,"2017"
"1519","21-092",1,0.86,2.39,2.39,"South",151.162888,-21.012623,-5209.83486428631,2868.52695878746,0,"2017"
"1520","21-093",0,0.83,2.41,2.41,"South",151.10321,-21.029663,-5206.24919606218,2873.62340766089,0,"2017"
"1521","21-094",1,0.86,2.39,2.39,"South",151.151535,-21.034815,-5208.49095917945,2869.13207583896,0,"2017"
"1523","21-100",1,0.5,2.3,2.3,"South",151.071121,-21.070715,-5203.20396883111,2875.74564829618,0,"2017"
"1524","21-101",0,2.06,4.49,4.21,"South",151.519241,-21.029888,-5226.96957312469,2835.740552828,0,"2017"
"1525","21-109",1,0.34,2.76,2.76,"South",151.080002,-21.129999,-5201.57243243475,2873.79146873948,0,"2017"
"1526","21-115",1,0.33,2.78,2.78,"South",151.039993,-21.17,-5198.1602489534,2876.64589905374,0,"2017"
"1527","21-116",1,0.46,2.95,2.95,"South",151.009995,-21.209999,-5195.24719406732,2878.58790561409,0,"2017"
"1530","21-128",1,0.33,4.14,4.14,"South",151.169998,-21.32,-5199.37929042117,2861.92938763483,0,"2017"
"1531","21-129",0,0.45,2.78,2.78,"South",151.096512,-21.353809,-5194.50691122732,2867.93447875512,0,"2017"
"1533","21-131",1,0.48,3.68,3.68,"South",151.369995,-21.370001,-5207.56120266128,2842.79334823111,0,"2017"
"1534","21-132",1,0.34,4.16,3.74,"South",151.330002,-21.4,-5204.50844147545,2845.84403616677,0,"2017"
"1535","21-133",1,0.34,3.85,3.85,"South",151.25,-21.379999,-5201.24085976391,2853.49844943672,0,"2017"
"1536","21-134",1,0.34,3.89,3.89,"South",151.279999,-21.389999,-5202.37861135399,2850.57995348095,0,"2017"
"1537","21-135",1,0.48,3.48,3.48,"South",151.480148,-21.354092,-5213.58312007401,2833.08406070863,0,"2017"
"1538","21-136",0,0.48,3.51,3.51,"South",151.419998,-21.389999,-5209.32830530536,2837.8597383601,0,"2017"
"1541","21-139",0,0.64,3.91,3.62,"South",151.469147,-21.473095,-5208.79459297657,2831.77751698869,0,"2017"
"1542","21-143",1,2.21,4.57,4.57,"South",151.568832,-21.041965,-5228.99812287752,2830.98591202353,0,"2017"
"1543","21-144",1,2.21,4.57,4.57,"South",151.580002,-21.049999,-5229.26778348809,2829.81376268047,0,"2017"
"1544","21-145a",1,1.82,4.41,4.41,"South",151.620865,-21.073538,-5230.45707058556,2825.63647533435,0,"2017"
"1545","21-146",1,1.82,4.41,4.41,"South",151.649994,-21.08,-5231.66553045809,2822.85425849441,0,"2017"
"1546","21-147",0,2.26,4.95,4.95,"South",151.669998,-21.07,-5233.00272627078,2821.21727182604,0,"2017"
"1547","21-148",0,2.26,4.95,4.95,"South",151.690002,-21.09,-5233.28319180394,2819.01073922662,0,"2017"
"1548","21-149",0,2.31,5.69,5.69,"South",151.720001,-21.1,-5234.40601579955,2816.08069290921,0,"2017"
"1549","21-150",1,1.87,4.92,4.92,"South",151.740005,-21.110001,-5235.03619003507,2814.06341115588,0,"2017"
"1550","21-151",0,1.77,5.22,5.22,"South",151.759995,-21.120001,-5235.66478240961,2812.04724525071,0,"2017"
"1551","21-152",0,1.77,5.22,5.22,"South",151.770004,-21.120001,-5236.15593906663,2811.13258404217,0,"2017"
"1553","21-157",0,1.77,5.22,5.22,"South",151.759995,-21.15,-5234.60518703655,2811.4781423051,0,"2017"
"1554","21-158",0,0.95,4.46,4.46,"South",151.779999,-21.16,-5235.23285984551,2809.46062848046,0,"2017"
"1555","21-159",0,0.95,4.46,4.46,"South",151.800003,-21.17,-5235.85960249728,2807.44293357478,0,"2017"
"1556","21-161",0,1.54,5.03,5.03,"South",151.820007,-21.190001,-5236.13117309019,2805.2352744797,0,"2017"
"1557","21-165",1,1.54,5.03,5.03,"South",151.830002,-21.200001,-5236.26605549714,2804.13202321608,0,"2017"
"1560","21-172",0,0.61,4,4,"South",151.850006,-21.24,-5235.8253380028,2801.54419260296,0,"2017"
"1561","21-180",0,0,3.11,3.11,"South",151.830688,-21.342113,-5231.24592592463,2801.36304168477,0,"2017"
"1562","21-181",0,0,2.68,2.68,"South",151.857895,-21.371225,-5231.53606766609,2798.32263611408,0,"2017"
"1563","21-185",1,0,3,3,"South",151.901764,-21.39901,-5232.68330988238,2793.78565455697,0,"2017"
"1595","21-236",0,0,3.77,3.77,"South",152.396667,-21.21899,-5263.06591302111,2751.85421704771,0,"2017"
"1596","21-237",1,0,3.43,3.43,"South",152.472336,-21.240034,-5265.94422913321,2744.50941745634,0,"2017"
"1597","21-238",0,0,3.43,3.43,"South",152.5,-21.23,-5267.62719179607,2742.15315063946,0,"2017"
"1599","21-240",1,0,3.85,3.85,"South",152.312531,-21.2798,-5256.84923685058,2758.4411053184,0,"2017"
"1600","21-241",1,0,3.85,3.85,"South",152.330704,-21.282572,-5257.62481299284,2756.72165658964,0,"2017"
"1601","21-242a",0,0,3.98,3.98,"South",152.231155,-21.303316,-5252.08603647464,2765.46214026488,0,"2017"
"1603","21-247",1,0,4.3,4.3,"South",152.162994,-21.331776,-5247.77511353823,2771.17102945571,0,"2017"
"1606","21-257",3,0,3.82,3.82,"South",152.142258,-21.360367,-5245.74874067954,2772.52933452157,1,"2017"
"1607","21-258",0,0,3.23,3.23,"South",152.01709,-21.377436,-5239.068659283,2783.65804810785,0,"2017"
"1608","21-263",0,0,2.33,2.33,"South",152.490005,-21.42,-5260.33446408156,2739.5232173223,0,"2017"
"1611","21-289a",0,0.14,4.3,4.02,"South",152.595123,-21.185959,-5273.74522816104,2734.21941622201,0,"2017"
"1612","21-290",0,0,3.72,3.44,"South",152.520004,-21.200001,-5269.65515814903,2740.87086922583,0,"2017"
"1613","21-294",1,0,3.04,3.04,"South",152.605255,-21.289955,-5270.50950512353,2731.35938938841,0,"2017"
"1614","21-295",1,0,2.81,2.81,"South",152.580597,-21.318956,-5268.29352900025,2733.0878326273,0,"2017"
"1615","21-296",1,0,2.81,2.81,"South",152.55336,-21.338657,-5266.28659393366,2735.22468549227,0,"2017"
"1618","21-299",1,0,2.33,2.33,"South",152.529999,-21.379999,-5263.68539962633,2736.59933055171,0,"2017"
"1620","21-300a",1,0,2.33,2.33,"South",152.510361,-21.397877,-5262.10398659478,2738.06863615277,0,"2017"
"1621","21-303",0,0,1.95,1.95,"South",152.520004,-21.469999,-5259.96479910119,2735.83068689331,0,"2017"
"1622","21-304",1,0,1.95,1.95,"South",152.510117,-21.473776,-5259.35624888716,2736.66734763335,0,"2017"
"1624","21-306",0,0,1.95,1.95,"South",152.509491,-21.494862,-5258.56458674637,2736.3284222893,0,"2017"
"1650","21-436",0,0.46,2.51,2.51,"South",151.600983,-21.49708,-5214.43737651453,2819.32015633893,0,"2017"
"1651","21-438",0,0.16,2.81,2.67,"South",151.813477,-21.515192,-5224.20679384567,2799.61318269417,0,"2017"
"1653","21-440",0,0.65,3.83,3.55,"South",151.541763,-21.522499,-5210.60946372734,2824.2143680637,0,"2017"
"1656","21-443",0,0.32,2.65,2.65,"South",151.707123,-21.568304,-5217.09165191909,2808.27785647053,0,"2017"
"1660","21-453",0,0.51,2.48,2.48,"South",151.692413,-21.654594,-5213.25915530554,2807.94137740995,0,"2017"
"1661","21-460",0,0.52,2.77,2.77,"South",151.742172,-21.711464,-5213.63779791901,2802.30667020419,0,"2017"
"1663","21-465",0,0.53,2.98,2.98,"South",151.88205,-21.80439,-5217.08540413328,2787.76495636258,0,"2017"
"1664","21-466",0,0.52,3.94,3.94,"South",151.986938,-21.837854,-5220.95896112068,2777.56005545832,0,"2017"
"1665","21-467",0,0.53,3.29,3.29,"South",151.9263,-21.886705,-5216.23170024932,2782.13209303905,0,"2017"
"1666","21-470",0,0,2.08,2.08,"South",152.494797,-21.511597,-5257.25765686952,2737.3619230006,0,"2017"
"1667","21-474",0,0,2.08,2.08,"South",152.474579,-21.534613,-5255.45874357199,2738.78296408891,0,"2017"
"1668","21-479",0,0,1.5,1.5,"South",152.456741,-21.561388,-5253.63626797434,2739.9133760768,0,"2017"
"1675","21-494",0,0.15,2.9,2.9,"South",152.308441,-21.635336,-5243.84683457727,2752.09573188084,0,"2017"
"1677","21-496",0,0,1.63,1.63,"South",152.476791,-21.648161,-5251.44414928562,2736.4330386493,0,"2017"
"1682","21-502",0,0.15,1.62,1.62,"South",152.498032,-21.675135,-5251.4762238537,2733.97475179486,0,"2017"
"1690","21-526",1,0.33,2.74,2.74,"South",152.312195,-21.831608,-5236.87115500725,2747.99711766297,0,"2017"
"1692","21-529",1,0.35,3.67,3.67,"South",152.172958,-21.866928,-5228.88504605931,2760.03303960993,0,"2017"
"1693","21-530",0,0.33,1.45,1.45,"South",152.439835,-21.855536,-5242.10234295745,2735.8658927189,0,"2017"
"1694","21-531",0,0.33,1.45,1.45,"South",152.408585,-21.862854,-5240.34086449441,2738.58428367991,0,"2017"
"1695","21-532",1,0.33,2.08,2.08,"South",152.354095,-21.862774,-5237.73695388914,2743.56830242085,0,"2017"
"1696","21-538",0,0.33,1.45,1.45,"South",152.445251,-21.883566,-5241.331635739,2734.8332912747,0,"2017"
"1697","21-540",0,0.34,1.26,1.26,"South",152.477722,-21.905783,-5242.06372577873,2731.43676313582,0,"2017"
"1698","21-544",0,0.36,3.78,3.78,"South",152.108734,-21.921701,-5223.78069062525,2764.83005179561,0,"2017"
"1699","21-546",1,0.34,1.26,1.26,"South",152.490921,-21.932003,-5241.72751882472,2729.72640059743,0,"2017"
"1702","21-551",0,0.52,3.45,3.45,"South",152.055649,-21.960606,-5219.78884158455,2768.91125215437,0,"2017"
"1703","21-552",0,0.35,1.25,1.11,"South",152.46666,-21.962839,-5239.4347976031,2731.35327452926,0,"2017"
"1704","21-556",1,0.35,1.25,1.11,"South",152.478394,-21.982168,-5239.28088372724,2729.9085988614,0,"2017"
"1705","21-557",1,0.35,1.25,1.11,"South",152.46405,-21.982262,-5238.59381755783,2731.21835864551,0,"2017"
"1708","21-560",0,0.14,1.58,1.58,"South",152.539993,-21.67,-5253.66417107036,2730.22529697787,0,"2017"
"1709","21-562",0,0.16,1.4,1.4,"South",152.558945,-21.724174,-5252.59052277476,2727.46107585102,0,"2017"
"1710","21-565",1,0.17,1.09,1.09,"South",152.589996,-21.790001,-5251.65928950641,2723.36504801153,0,"2017"
"1711","21-566",0,0.18,1.37,1.23,"South",152.630005,-21.83,-5252.09223725698,2718.93752166191,0,"2017"
"1712","21-570",0,0.18,1.37,1.23,"South",152.639999,-21.85,-5251.83163862704,2717.64114502781,0,"2017"
"1713","21-575",0,0.34,1.37,1.22,"South",152.660004,-21.9,-5250.94011432273,2714.85592418672,0,"2017"
"1714","21-579",0,0.36,1.21,1.07,"South",152.669998,-21.91,-5251.04505334873,2713.74951461996,0,"2017"
"1715","21-582",0,0.36,1.21,1.07,"South",152.679993,-21.940001,-5250.41169331033,2712.26176069133,0,"2017"
"1716","21-586",0,0.52,1.08,1.08,"South",152.699997,-21.969999,-5250.25011022427,2709.8564993511,0,"2017"
"1717","21-591",2,1.14,4.29,4.13,"South",150.372421,-21.022751,-5169.41429288351,2939.92820561192,0,"2017"
"1718","21-595",1,2.06,4.49,4.21,"South",151.506836,-21.035749,-5226.14991972441,2836.76058386331,0,"2017"
"1744","22-084",0,0.35,1.25,1.11,"South",152.464966,-21.999735,-5237.99234805594,2730.79827103912,0,"2017"
"1745","22-086",0,0.36,0.99,0.99,"South",152.449753,-22.014599,-5236.7179781901,2731.90248848905,0,"2017"
"1746","22-090",1,0.36,0.99,0.99,"South",152.428741,-22.040106,-5234.77282838916,2733.33040862371,0,"2017"
"1747","22-092",0,0.36,0.83,0.83,"South",152.477371,-22.077322,-5235.71261168678,2728.16822615121,0,"2017"
